GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT2G37530,NA,NA,4.094263512380778,-0.3421817630304095,0.7872169460694783,0.44182608898975545,0.7018207072869789
AT4G16360,KIN&#946;2,NA,326.52217147729056,-0.18638445973632609,0.2536725897088466,0.4418790708128073,0.7018525207078208
AT5G66080,APD9,NA,116.80943265589072,0.2430240946761386,0.34209128705360897,0.44194706133699097,0.7019081664694432
AT1G04420,NA,NA,1071.863194166703,0.21084650517991876,0.28909416532626153,0.4420859079964576,0.7020239836346969
AT3G02530,NA,NA,577.2919193166279,-0.21750304780114793,0.30184864999536026,0.44207306494446624,0.7020239836346969
AT4G17280,NA,NA,75.33017696745529,-0.35384633877180793,0.6291344540041849,0.442126974804438,0.7020368530071514
AT1G06010,NA,NA,68.01667576043666,0.2704267682358097,0.39108128102846024,0.4421931987901827,0.7020608950515211
AT4G08210,NA,NA,4.9263699078601535,0.34718348910278746,0.7510466084284525,0.4422080433428564,0.7020608950515211
AT1G03750,CHR9,NA,120.0445633506587,-0.243583878690589,0.3454444304027005,0.4424193811691247,0.7022776053765138
AT1G75290,NA,encodes a protein whose sequence is similar to an isoflavone reductase,8.483002330974331,-0.35584523655400296,0.6367422131311643,0.44239071775104527,0.7022776053765138
AT2G32300,UCC1,"Encodes a uclacyanin, a protein precursor that is closely related to precursors of stellacyanins and a blue copper protein from pea pods.",290.9766617298157,-0.31332073720514564,0.48675909180626464,0.4424434645948945,0.7022776053765138
AT2G20825,ULT2,NA,3.252768888606188,0.30073942397578673,0.8312381422467394,0.442496174424323,0.7023089293456466
AT2G47620,ATSWI3A,"Homologous to yeast SWI3 and a member of the Arabidopsis SWI3 gene family. Protein physically interacts with ATSWI3B and ATSWI3C, the other two members of the SWI3 family.",324.3436058919201,0.1758330139005361,0.23696898993525925,0.4425631366963861,0.7023628677615223
AT5G25470,NA,NA,4.274245047471195,0.3424297928428202,0.7703344657335954,0.44265949293792256,0.7024634439007432
AT5G15220,NA,NA,106.81408358179944,-0.2603648997779307,0.3743416604056998,0.4427421479948867,0.7025422640437414
AT2G25100,NA,NA,162.94179739036142,-0.27758712990273454,0.4076206318263197,0.4428368490333474,0.7025834301689462
AT3G46060,ARA-3,small GTP-binding protein (ara-3),2005.79529495703,0.20906413499317744,0.289157009637007,0.4429000438279778,0.7025834301689462
AT4G34210,ASK11,one of 20 SKP1 homologs in Arabidopsis. Protein is most similar to ASK12 and RNAi lines show defects in stamen development.,12.602981107280302,0.09658697261952484,0.8941305658377002,0.4428276960616837,0.7025834301689462
AT5G07720,XXT3,NA,31.10474968871235,-0.29899905649937497,0.4512267774093251,0.4428812698223643,0.7025834301689462
AT1G33410,ATNUP160,NA,391.2241175644634,-0.29690503588177464,0.44428713206070375,0.4430740892696464,0.7025899030988281
AT1G66620,NA,NA,47.232565633194305,0.30550116471751154,0.4676208253096932,0.44298880513841654,0.7025899030988281
AT1G72210,bHLH096,NA,85.90644708816487,0.2782749273084082,0.40769787522727075,0.4429644756039109,0.7025899030988281
AT2G33170,NA,NA,559.4425544367107,-0.18155259184890973,0.24732113510023068,0.4430456093853536,0.7025899030988281
AT5G11760,NA,NA,402.13476868654544,0.3011015008157415,0.4577031280759423,0.44308023412943426,0.7025899030988281
AT5G47870,ODB2,NA,299.46980846276733,0.2549105036116683,0.3632953889168268,0.4431020555180514,0.7025899030988281
AT5G11310,SOAR1,NA,102.7336365110739,0.25090261725611607,0.35714620756614524,0.4433031555602416,0.7028564436181066
AT4G15940,NA,NA,426.8274665954329,0.2848685124578723,0.4209617243021048,0.44335328443173005,0.7028835977242063
AT1G04690,KAB1,NA,1001.8679246696888,0.32486217829776065,0.5131647992375132,0.44342894541084366,0.7029512228775696
AT1G11490,NA,NA,3.1069564806969905,-0.304622070723227,0.8357234025306767,0.4435039043179748,0.702965405534288
AT2G01680,NA,NA,752.0527714461185,0.32841878939729846,0.5246417404470164,0.4434912300573745,0.702965405534288
AT2G43090,IPMI,NA,2009.5198088641089,0.1873771430561215,0.25463002688995895,0.4435411444016869,0.7029721159002178
AT1G01250,NA,encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.,6.016059637378773,-0.32502855739673614,0.8085878856956403,0.4437791551072397,0.7030354392646527
AT1G70500,NA,NA,21.24228962944371,-0.3550627015537837,0.702584192499841,0.4437373250731388,0.7030354392646527
AT1G79010,NA,NA,1327.5560623302797,0.19152214432616357,0.2604377470438074,0.4437169595375024,0.7030354392646527
AT2G23930,SNRNP-G,NA,624.4835850263436,0.18379863134499108,0.24927672401434173,0.4437136996531921,0.7030354392646527
AT4G13550,HIL1,NA,449.9775065386326,-0.2013994282613469,0.2777817798585336,0.4437351912578418,0.7030354392646527
AT5G06800,NA,NA,276.95852056340397,-0.35174128360019613,0.6291630520059484,0.4437622217910672,0.7030354392646527
AT1G20120,NA,NA,7.915127824047914,-0.3276823299572867,0.7963132471649647,0.4439505752231729,0.703160447322617
AT1G50730,NA,NA,295.5772245723711,0.2055937506577189,0.2821888828474392,0.4439901256265637,0.703160447322617
AT3G48770,NA,NA,3.6101143134160782,-0.3359594348289214,0.7952883130477372,0.4439102304044978,0.703160447322617
AT4G15880,ATESD4,"EARLY IN SHORT DAYS 4 Arabidopsis mutant shows extreme early flowering and alterations in shoot development. It encodes a SUMO protease, located predominantly at the periphery of the nucleus. Accelerates the transition from vegetative growth to flowering.   Probably acts in the same pathway as NUA in affecting flowering time, vegetative and inflorescence development.",379.8154400893247,0.26629623535219005,0.384927321032849,0.44397557868754417,0.703160447322617
AT4G30750,NA,NA,911.5135861016472,-0.19980132612361737,0.27562411307139334,0.4441311390968615,0.7033314744951266
AT1G51402,NA,NA,11.70041140362986,-0.34655175530364885,0.7663703209792271,0.4442732270791844,0.7033472972818307
AT2G31970,ATRAD50,"Encodes the Arabidopsis RAD50 homologue.  It is involved in double strand break repair. Component of the meiotic recombination complex that processes  meiotic double-strand-breaks to produce single-stranded DNA  ends, which act in the homology search and recombination.  Accumulates in the nucleus during meiotic prophase, a process regulated by PHS1.",253.50772706358447,-0.28853588950233094,0.4319351133099012,0.444271360366078,0.7033472972818307
AT3G17430,NA,NA,250.4095400823092,-0.21586254907411292,0.3005015873492168,0.44419877262901897,0.7033472972818307
AT3G56550,NA,NA,9.424162228350056,-0.3506773844211413,0.7483290105252561,0.4442655972274625,0.7033472972818307
AT1G04290,NA,NA,306.5510812127043,0.3101486312456148,0.4790743832882002,0.4444639333182914,0.7035421307219519
AT1G09390,NA,NA,364.2950173990979,-0.29320720872014616,0.43775643649076645,0.4445235978081926,0.7035421307219519
AT4G38680,ATCSP2,Encodes a glycine-rich protein that binds nucleic acids and promotes DNA melting. Its transcript and protein levels are up-regulated in response to cold treatment with protein levels peaking earlier in shoots (~10-14 days) than in roots (~21 days). It is normally expressed in meristematic regions and developing tissues where cell division occurs. RNAi and antisense lines with lower levels of CSP2/GRP2 transcripts flower earlier than wild type plants and have some defects in anther and seed development.,3303.1789647219266,-0.24070125819805668,0.34263388340360357,0.4445001964938404,0.7035421307219519
AT5G41140,NA,NA,364.5896307092776,-0.35111103095906004,0.6233228574667047,0.44452842769862466,0.7035421307219519
AT2G43400,ETFQO,Encodes a unique electron-transfer flavoprotein:ubiquinone oxidoreductase that is localized to the mitochondrion. Mutants are more sensitive to sugar starvation when plants are kept in the dark for long periods.,1625.7051939106918,-0.22227918678644373,0.31239534548798414,0.4445716828522249,0.7035583074295353
AT1G32510,ANAC011,NA,3.1525266641727816,0.31028213484444905,0.8194357959624872,0.4448912945505331,0.7036458333088709
AT1G62850,NA,NA,593.6933436609595,-0.2836790089062972,0.4175786657300719,0.4447007967862891,0.7036458333088709
AT2G02970,APY6,NA,742.9951103103563,0.25159357373481933,0.35867763009807024,0.4448370966625948,0.7036458333088709
AT3G10060,NA,NA,822.5846488136394,0.21928671424295731,0.3046033269425247,0.444842553719046,0.7036458333088709
AT5G12170,CLT3,"Encodes one of the CRT-Like transporters (CLT1/AT5G19380, CLT2/AT4G24460, CLT3/AT5G12170). Required for glutathione homeostasis and stress responses.  Mutants lacking these transporters are heavy metal-sensitive, glutathione(GSH)-deficient, and hypersensitive to Phytophthora infection.",187.65966786362023,-0.3283232579819929,0.5309511224620747,0.4448163395021838,0.7036458333088709
AT5G14130,NA,NA,40.67734176498043,-0.31268456081127677,0.4857325138581659,0.4446685694431435,0.7036458333088709
AT5G39330,NA,NA,3.903320835122324,0.3411909735756432,0.7661784624437327,0.4447455855289588,0.7036458333088709
AT5G54390,AHL,"Encodes a 3'-phosphoadenosine-5'-phosphate (PAP) phosphatase that is sensitive to physiological concentrations of Na+.  It does not also act as inositol polyphosphate 1-phosphatases, which other members of the HAL2-like family do.  It is proposed that AHL acts in concert with sulphotransferases to prevent both the toxicity of PAP on RNA processing enzymes as well as the product inhibition of PAP on sulphate conjugation.",778.5523054472968,0.30715072968783064,0.4692877216147145,0.4448855051389948,0.7036458333088709
AT1G32780,NA,NA,53.7665010997118,-0.3024507735420362,0.4623767797859636,0.44496977423997375,0.7036479688111569
AT1G57590,AtPAE2,NA,19.746377981660412,-0.3458949768178751,0.591913063763785,0.44499175941015456,0.7036479688111569
AT2G32180,PTAC18,NA,103.15117829302888,0.2763887070030081,0.40650752076169505,0.4449870648939713,0.7036479688111569
AT2G47690,NA,NA,370.0464704794947,0.2409305214990708,0.3407237997240263,0.44504015963964616,0.7036722583522779
AT4G24500,RON3,NA,374.0666534748741,-0.18312773158592657,0.25089816878250837,0.4450931699991816,0.7037038330222382
AT5G20650,AtCOPT5,encodes a member of copper transporter family and functionally complements a high affinity copper transporter mutant in yeast,2752.3093954858127,-0.23570853212142295,0.33370023850942154,0.44513338135423974,0.703715168949124
AT1G79990,NA,NA,1767.241053571341,0.17235058042042242,0.23312739277326713,0.4452272076862153,0.7038112572775932
AT2G19470,ckl5,NA,488.1606589074887,-0.17103343015129627,0.2330490138783276,0.44537419326476313,0.7038868780166908
AT2G31650,ATX1,"Encodes a homolog of trithorax, a histone-lysine N-methyltransferase. Involved in trimethylating histone H3-lysine 4. Involved in the formation, placement, and identity of flower organs. Role in regulation of homeotic genes. Functions as a receptor of  phosphatidylinositol 5-phosphate. Localizes to cytoplasm, plasma membrane and nuclei, shifting to nuclei in the presence of PI5P.",156.67964142889724,-0.2217175369717744,0.31063348251424466,0.4453498867802585,0.7038868780166908
AT5G53650,NA,NA,118.38372543108242,0.317931385217092,0.5034155591203363,0.4453142895718609,0.7038868780166908
AT5G48965,NA,NA,142.11051038135622,0.2476511655948871,0.3531704060523891,0.4454792282490456,0.7040006383652276
AT5G06130,AtOR-like,NA,1120.374681451165,-0.19375110629484665,0.26774524493890994,0.4455501777374072,0.7040082858855479
AT5G21970,NA,NA,71.39673726164946,-0.27592074396185046,0.4063188543438436,0.4455287815553738,0.7040082858855479
AT2G29900,PS2,NA,225.23254322602017,0.282442875862538,0.4186877821665455,0.4456525457158769,0.7040879778437569
AT3G11830,NA,NA,1862.7978253818617,0.23263770906529144,0.32640214892067937,0.4456667306466188,0.7040879778437569
AT1G70470,NA,NA,80.63759337107982,-0.30806997416078424,0.4776082651031307,0.4457568620740998,0.7041781374020306
AT1G21770,NA,NA,1257.7411426222916,0.29005997221392055,0.43236062514739704,0.4458646135612624,0.7041916603357632
AT2G24765,ARF3,GTPase required for Golgi targeting of GRIP domain  proteins. AtARL1 binds directly to the GRIP domain of AtGRIP in a GTP-dependent manner,683.0324140671828,0.19716596341481096,0.27077616278646477,0.4458505333886966,0.7041916603357632
AT5G66250,NA,NA,700.6909762593634,0.2241198283721313,0.31313528040507804,0.4458103511275113,0.7041916603357632
AT1G77720,PPK1,Encodes a predicted protein kinase based on sequence similarity.,126.85227682788032,-0.3347752438307634,0.5529847442193365,0.4459284003421798,0.7042401802230273
ATMG00080,RPL16,"encodes a mitochondrial ribosomal protein L16, which is a constituent of the large ribosomal subunit",8.745604979322739,0.3504521387129797,0.7074273047406606,0.4459700389562808,0.7042537176311164
AT3G53340,NF-YB10,NA,259.4801180918803,0.24248285544310336,0.3445239924293618,0.44604370159327944,0.7042656057923987
AT5G58060,ATGP1,member of YKT6 Gene Family,1111.0977942062927,0.21005773271536207,0.2906904032797086,0.44604300412494846,0.7042656057923987
AT1G52450,NA,NA,7.134432694169634,0.35045398448470677,0.7177672130976576,0.44616982503222846,0.704353765645874
AT3G60620,CDS5,NA,181.8824154205128,-0.24231711538094608,0.3460967456706012,0.4461558388670252,0.704353765645874
AT5G46850,NA,NA,86.4562827679373,-0.2935630669768818,0.44489144483035786,0.4461987513425736,0.704353765645874
AT1G34120,AT5P1,"Encodes an inositol polyphosphate 5-phosphatase that appears to have Type I activity. It can dephosphorylate IP3(inositol(1,4,5)P3) and IP4 (inositol(1,3,4,5)P4), but it does not act on I(1)P, I(1,4)P2, or phosphatidylinositol(4,5)P2.",197.33544804821983,-0.2261189361023272,0.31905282533504425,0.4463954042852362,0.7045885955440873
AT5G11240,AtGHS40,NA,172.94784054489458,-0.20831192951752528,0.29004999179459257,0.44641843297686895,0.7045885955440873
AT5G18636,NA,NA,3.592080673696223,-0.33560998217101096,0.7915422900816921,0.4464665674992254,0.7045885955440873
AT5G40500,NA,NA,186.5307928600187,-0.19674791967679817,0.2722184719508654,0.44647984249521094,0.7045885955440873
AT1G28360,ATERF12,"encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (ERF12). The protein contains one AP2 domain. There are 15 members in this subfamily including ATERF-3, ATERF-4, ATERF-7, and leafy petiole.",61.636456521903924,0.32381561993186275,0.519997356024386,0.4465528984465494,0.7046516730469444
AT4G02020,EZA1,"Encodes a polycomb group protein.  Forms part of a large protein complex that can include VRN2 (VERNALIZATION 2), VIN3 (VERNALIZATION INSENSITIVE 3) and polycomb group proteins FERTILIZATION INDEPENDENT ENDOSPERM (FIE) and CURLY LEAF (CLF).  The complex has a role in establishing FLC (FLOWERING LOCUS C) repression during vernalization. Performs a partially redundant role to MEA  in controlling seed initiation by helping to suppress central cell  nucleusendosperm proliferation within the FG.",608.1360388091638,-0.26419351075081043,0.3867490151113605,0.44660615358483025,0.7046804122927924
AT5G52440,HCF106,HCF106; nuclear gene for chloroplast. Thylakoid membrane delta pH translocation pathway component protein; related to Escherichia coli TatA and TatB,3503.7679765288185,-0.19747033493018237,0.27411416855519943,0.44663728451217977,0.7046804122927924
AT4G28210,EMB1923,NA,165.4663463628242,-0.2034931824661581,0.282974978583521,0.4467666452426921,0.7048322970651004
AT1G05640,NA,NA,29.23702929393053,-0.3514394796753031,0.6318096208819611,0.44689661459510194,0.7049110403301407
AT4G39520,Drg1-1,Encodes a member of the DRG (developmentally regulated G-protein) family.  Has GTPase activity.,824.8989168067577,0.1965356644047783,0.2704427617827239,0.4469489477236463,0.7049110403301407
AT5G11340,NAA50,NA,409.6608943353007,0.19563946855161987,0.2693339152376758,0.4469199781958056,0.7049110403301407
AT5G53760,ATMLO11,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO11 belongs to the clade I, with AtMLO4 and AtMLO14. The gene is expressed during early seedling growth (in primary root), in root tips and lateral root primordia, and in very young leaves, and in flowers and fruit abscission zone, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).",103.37480349218238,-0.33617250387516245,0.5628673127681585,0.44694113053451023,0.7049110403301407
AT3G46000,ADF2,Encodes depolymerizing factor 2.,2432.095408632042,0.27964178258845723,0.4126715342876335,0.44703137553209543,0.7049366382409721
AT5G65090,BST1,"Encodes a protein involved in root hair morphogenesis and tip growth.  Required for restricting both the size of the root-hair initiation site and the width of the root hairs during the transition to tip growth, but, apparently, is not required for normal subsequent tip growth.",17.141321843547107,-0.3515324511388896,0.6429913524172718,0.4470302446242166,0.7049366382409721
AT3G22630,PBD1,Encodes 20S proteasome beta subunit PBD1 (PBD1).,341.04218899474137,0.22241902070886949,0.311448991800923,0.44706508672349776,0.7049376039858632
AT5G61400,NA,NA,11.956990193588002,0.34173056483213465,0.5884500715656881,0.4472137217383134,0.7051197694390435
AT2G39100,NA,NA,166.2491659545466,0.2741490148836956,0.40440928269899695,0.44738037506342543,0.7053303152047402
AT4G33120,NA,NA,205.7190535033629,-0.3501026226736047,0.7098016649423279,0.4474279043974017,0.7053530353705301
AT5G56310,NA,NA,21.412705643445022,0.3103762648432288,0.4866569867611073,0.4475128840496967,0.7054347868026378
AT5G22210,NA,NA,165.93669807827703,0.22446913892917905,0.31584683671535163,0.4475984548205658,0.7054657031751779
AT5G42850,NA,NA,649.5921965537829,0.2847015393337191,0.4280238074666835,0.44759874387295423,0.7054657031751779
AT1G08310,NA,NA,80.50716762059918,-0.29266498615741976,0.44428593386330295,0.4478088336707785,0.7054747148201121
AT1G08730,ATXIC,Class XI myosin gene,12.375063419493598,-0.3408445966270087,0.579604133356233,0.44768273571264977,0.7054747148201121
AT1G21700,ATSWI3C,"a member of the Arabidopsis SWI3 gene family. Protein physically interacts with ATSWI3B and ATSWI3A, the other two members of the SWI3 family. Homologous to yeast SWI3 & RSC8, components of the SWI/SNF and RSC chromatin remodeling complexes.  Referred to as CHB3 in Zhou et al (2003).",1020.940997174834,0.1742309241220913,0.23708413315648436,0.4477998516341973,0.7054747148201121
AT2G27480,NA,NA,27.331218799356545,-0.30230849365183254,0.4667074493638876,0.44786856388040697,0.7054747148201121
AT3G06440,GALT3,NA,263.80627722864665,-0.2150834365984478,0.3021341829213213,0.4478620766428979,0.7054747148201121
AT3G52890,KIPK,KCBP-interacting protein kinase interacts specifically with the tail region of KCBP,622.1739422966205,-0.23835912803702383,0.34114541932735964,0.4477119778834812,0.7054747148201121
AT5G44550,CASPL1B1,NA,188.94393796096213,-0.32611159185147115,0.5327252229005898,0.44780561511847167,0.7054747148201121
ATMG01090,ORF262,hypothetical protein,11.697198181638065,-0.34540196757924924,0.7373509067700559,0.44786945342674134,0.7054747148201121
AT2G32770,ATPAP13,NA,17.097095220112696,-0.33959645182591813,0.5766686033178209,0.4479881484130844,0.7055081587579459
AT3G62570,NA,NA,193.88295085164893,-0.3004486322242369,0.4640220152523304,0.4479430806659377,0.7055081587579459
AT4G16990,RLM3,NA,4435.7541780904185,-0.17649567897458726,0.2421084395273779,0.44799006193269136,0.7055081587579459
AT4G33495,RPD1,"A member of the RPD gene family - there are13 annotated genes and one EST encoding RPD1-like proteins in Arabidopsis. Shows no homology to any protein of known function. Abundant expression found in the shoot apex and the root. rpd1 mutant is a temperature-sensitive mutant isolated on the basis of the impairment in adventitious roots formation in hypocotyl region. Also, disruption of the RPD1 gene by a T-DNA insertion caused embryogenesis arrest at the globular to transition stages. This phenotype is consistent with the hypothesized function of RPD1 in the maintenance of active cell proliferation.",166.44777799958786,0.26104442153018814,0.3798964745479614,0.44813179396660185,0.7056791828392375
AT5G22840,NA,NA,145.00241100984013,-0.2180295917491513,0.30766454956668643,0.4482918541910002,0.7058790411474141
AT1G24577,NA,NA,15.310931227290055,-0.33836317804481597,0.5727055828072978,0.4484065043954767,0.705955184108136
AT2G22250,AAT,Encodes a prokaryotic-type plastidic aspartate aminotransferase with glutamate/aspartate-prephenate aminotransferase (PAT) activity.,400.6408726128376,0.2016155334052213,0.2789186074262998,0.44840549731191914,0.705955184108136
AT3G03460,NA,NA,69.5546481310379,-0.28749948496186273,0.434219335623117,0.4485821751775031,0.7061795525855911
AT1G13970,NA,NA,37.307212737540894,-0.3516315184103659,0.6453531763823269,0.4487856670581491,0.7061867112674148
AT2G20495,NA,NA,80.53792752874581,-0.22446303412317545,0.3178675208578573,0.44866177921742567,0.7061867112674148
AT2G41760,NTAQ1,NA,166.19290172326765,0.21617795841986265,0.3029772200085525,0.44876738784746606,0.7061867112674148
AT2G42430,ASL18,LOB-domain protein gene LBD16. This gene contains one auxin-responsive element (AuxRE).,27.52694678756727,-0.33607434999518615,0.5649132318363888,0.448765995391278,0.7061867112674148
AT3G43955,NA,NA,208.2425216579255,-0.21047398978068696,0.295256345934896,0.4486228724711947,0.7061867112674148
AT4G08960,NA,NA,629.0243642588205,0.2524403897351548,0.36410038022318014,0.4487536438914103,0.7061867112674148
AT1G75130,CYP721A1,member of CYP721A,327.53519522827594,-0.1808745860662219,0.24950696517820617,0.4488951610307146,0.7062546457584515
AT4G09020,ATISA3,"Encodes an isoamylase-like protein. Mutant studies show that the gene is strongly involved in starch breakdown. A GUS-protein fusion product was shown to localize to the surface of chloroplastic structures reminiscent of starch granules. In the mutants, the chloroplastic &#945;-amylase AMY3 is upregulated.",171.97768199175053,0.2398704096657314,0.3428209765350536,0.4488622378801497,0.7062546457584515
AT3G01320,SNL1,"Encodes SIN3-like 1, a homolog of the transcriptional repressor SIN3 (AT1G24190).",571.9959074669849,-0.2824978814458141,0.42640613558142193,0.448940084253241,0.7062731507183873
AT3G24170,ATGR1,Encodes a cytosolic glutathione reductase.,1533.3574970023387,-0.16487854261344248,0.22618509327041117,0.44913957709624863,0.7065348041211245
AT1G03120,RAB28,Atrab28 plays a role in the ion cell balance during late embryogenesis and germination.,3.9254043299638353,-0.3334729350357763,0.7928187562278887,0.44931398688555824,0.7066042351815006
AT1G75120,RRA1,NA,52.22288175197222,0.2476525465176572,0.35677273568862333,0.4493206854016351,0.7066042351815006
AT2G47350,NA,NA,272.2721904371624,0.26172144839787514,0.3827733305926717,0.44934959908433864,0.7066042351815006
AT3G52140,FMT,NA,2509.36001169157,-0.29644808017920765,0.46890055449581225,0.449287808865847,0.7066042351815006
AT3G53220,NA,NA,11.232901162601554,0.34896220616817597,0.6953108796129372,0.4493282388871163,0.7066042351815006
AT1G56120,NA,NA,26.908954768838864,0.29766380874736964,0.4578163116480638,0.4494495688383566,0.7066570882267325
AT1G77860,KOM,mutant has Altered morphology of pollen exine wall; Seven-Path Transmembrane Protein,2.8691745864717193,0.31784639561108835,0.807166918395425,0.4494467065108029,0.7066570882267325
AT1G01090,PDH-E1,pyruvate dehydrogenase E1 alpha subunit,4834.39007881911,-0.19066264632969923,0.25752397675150157,0.4495649362258343,0.7067484766195615
AT2G28380,AtDRB2,Encodes a cytoplasmic dsRNA-binding protein.,701.3817140869967,-0.21296433108274124,0.3009384437127518,0.44961552784194125,0.7067484766195615
AT3G25855,AtHMP28,NA,8.458547860240976,0.3477418195782808,0.6574437597341626,0.44964042906352986,0.7067484766195615
AT5G44785,OSB3,NA,428.4610650128715,-0.2505058247776113,0.3639454649853263,0.4495776888971452,0.7067484766195615
AT1G01510,AN,Encodes a homolog of human CtBP.  Mutant has longer and thicker leaves than wild type. Involved in controlling polar cell expansion in the leaf width direction.,1037.7243753353846,-0.2148253330156153,0.3031702418395836,0.44975453855017744,0.7067713540944203
AT2G29125,DVL13,NA,33.21520181806443,0.3423966862843904,0.6002378509486214,0.4497329170056329,0.7067713540944203
AT3G11385,NA,NA,26.993426892887843,0.32091149080852693,0.8004768454897873,0.4497355337072404,0.7067713540944203
AT4G22080,RHS14,NA,79.4751505303071,-0.3461437173627111,0.7328804943186099,0.44983693012054865,0.7068486747607676
AT1G69380,RRG,NA,80.42998739806798,-0.281233667148955,0.424281894483345,0.4498809486379456,0.7068656911907758
AT1G08600,ATRX,NA,464.6233155066116,-0.3088272323483312,0.49556540523843257,0.4500342191713397,0.7069787214891637
AT1G71210,NA,NA,196.62405763538743,-0.3047532371285519,0.478784901550358,0.45005246999483906,0.7069787214891637
AT3G16900,NA,NA,4.7706549495142365,0.33682314901734833,0.7637073004078986,0.450038324815665,0.7069787214891637
AT1G15310,ATHSRP54A,54 kDa protein subunit of SRP that interacts with the signal peptide of secreted proteins,65.95464177628843,-0.2948377201298312,0.4538314901522199,0.45022886178676624,0.7072036505888744
AT5G57590,BIO1,"Mutant complemented by E coli Bio A gene encoding 7,8-diaminopelargonic acid aminotransferase.",155.11372430251302,-0.31372826300442513,0.5005247523536316,0.45035916779026214,0.7073561619171831
AT3G22660,EBP2,NA,334.0821446700021,-0.26298053585467585,0.38825148414778365,0.4504749228534309,0.7074857980187576
AT3G59430,NA,NA,35.412822378401586,-0.28342509258349846,0.4298982686119168,0.4505258629031153,0.7075136283815477
AT4G31350,NA,NA,131.33062888285826,-0.2682702194800904,0.3984101031031018,0.45073048251602427,0.7077827778976837
AT3G50070,CYCD3;3,"Encode CYCD3;3, a CYCD3 D-type cyclin.  Important for determining cell number in developing lateral organs.  Mediating cytokinin effects in apical growth and development.",110.4532487337554,0.25916175776408484,0.3789810060699967,0.4510906271382442,0.7082960908869307
AT3G57560,NAGK,"encodes a N-acetylglutamate kinase, involved in arginine biosynthesis",870.961226670842,0.1917828940125461,0.26487003151683136,0.4512643632354854,0.7083599947073532
AT4G00220,ASL19,"Encodes a protein containing a LOB domain that is expressed in embryos, flower primordium and lateral floral organ boundaries. Overexpression is correlated with activation of STM and KNAT1 and down regulation of PIN1 and reduced auxin transport levels. Ectopic expression in plants results in premature termination of the shoot apical meristem and small, lobed leaves.",8.856979381940942,-0.3490797666485019,0.7129301867370708,0.45124085116354645,0.7083599947073532
AT4G21060,AtGALT2,NA,76.11476399583371,-0.23137875446922904,0.3314922596220405,0.45123804977953286,0.7083599947073532
AT5G61640,ATMSRA1,ubiquitous enzyme that repairs oxidatively damaged proteins,236.0498784281066,-0.21160155795687857,0.29929906879973683,0.45120562130367936,0.7083599947073532
AT1G16830,NA,NA,17.434463473494095,-0.3203888215304764,0.5228691166849927,0.4514827687500372,0.7084755435071841
AT2G18850,NA,NA,105.0673245272462,-0.21795849117546023,0.30937024070040536,0.45150429862066904,0.7084755435071841
AT2G28040,NA,NA,2.804919411166859,-0.263662447887802,0.8630718422979653,0.45147072510493175,0.7084755435071841
AT3G02120,NA,NA,227.6966817201152,0.2983002425945249,0.4599278121563993,0.4514550299196272,0.7084755435071841
AT3G10310,NA,NA,108.93412484637142,0.2981894134073442,0.4612782133478996,0.4515011867154807,0.7084755435071841
AT1G78550,NA,NA,76.24023037171966,-0.23300125782688205,0.3353898815970178,0.4516467157147974,0.7085424094942366
AT4G23070,ATRBL7,NA,3.732839991421312,0.29790852613377317,0.8262528790638404,0.4516315285463876,0.7085424094942366
AT4G38780,NA,NA,48.014279219718055,-0.25678474475656227,0.3782064036392911,0.45160986399673886,0.7085424094942366
AT3G12820,AtMYB10,Member of the R2R3 factor gene family.,5.156654373314455,-0.3485971936387859,0.7083225451170178,0.4517358661936646,0.7086300713112373
AT3G46220,NA,NA,437.3062023993662,-0.20541809608772787,0.289868024138015,0.4517756334475488,0.7086402593287593
AT1G32990,PRPL11,mutant has Decreased effective quantum yield of photosystem II; Pale green plants; Reduced growth rate; Plastid Ribosomal Protein L11,2939.7738197131175,0.17841456763959898,0.2459927600277493,0.45183989671950575,0.7086888666567519
AT3G15357,NA,NA,51.376273434418295,0.3464010751243709,0.6991613342756589,0.4522443623618208,0.7090621635440267
AT3G49560,HP30,NA,712.8764850316952,0.21388644038871113,0.3015788167757928,0.45224010475299214,0.7090621635440267
AT3G52561,NA,NA,8.951535353485875,0.34428657631969184,0.6400952363866053,0.4521809887036176,0.7090621635440267
AT4G11655,CASPL4A4,NA,8.37611641692612,0.3455392206159871,0.6448703552291489,0.4522108562964655,0.7090621635440267
AT4G16070,NA,NA,357.48977983239274,0.24198507320188192,0.3490965725827911,0.4521755336661338,0.7090621635440267
